alpha,beta,temp,total_cov,avg_recall_per_group
0.6000000000000001,0.8,1.0,0.12619699042407662,0.13128954343365254
0.7000000000000001,0.8,1.0,0.12448700410396717,0.12947268296853626
0.8,0.8,1.0,0.12243502051983585,0.12729245041039672
0.9,0.8,1.0,0.11867305061559508,0.12365872948016415
1.0,0.8,1.0,0.11491108071135431,0.11984332250341997
0.0,0.9,1.0,0.10499316005471956,0.10912384575923392
0.1,0.9,1.0,0.10294117647058823,0.10712529924760601
0.2,0.9,1.0,0.10191518467852258,0.10603518296853626
0.30000000000000004,0.9,1.0,0.10191518467852258,0.10603518296853626
0.4,0.9,1.0,0.10157318741450068,0.105671810875513
0.5,0.9,1.0,0.09917920656634747,0.1031282062243502
0.6000000000000001,0.9,1.0,0.09746922024623803,0.10131134575923392
0.7000000000000001,0.9,1.0,0.09439124487004104,0.09804099692202463
0.8,0.9,1.0,0.09336525307797537,0.09695088064295486
0.9,0.9,1.0,0.09165526675786594,0.0953157062243502
1.0,0.9,1.0,0.08926128590971272,0.09295378761969904
0.0,1.0,1.0,0.048221614227086186,0.05053009575923392
0.1,1.0,1.0,0.048221614227086186,0.05053009575923392
0.2,1.0,1.0,0.048221614227086186,0.05053009575923392
0.30000000000000004,1.0,1.0,0.048221614227086186,0.05053009575923392
0.4,1.0,1.0,0.048221614227086186,0.05053009575923392
0.5,1.0,1.0,0.048221614227086186,0.05053009575923392
0.6000000000000001,1.0,1.0,0.048221614227086186,0.05053009575923392
0.7000000000000001,1.0,1.0,0.048221614227086186,0.05053009575923392
0.8,1.0,1.0,0.048221614227086186,0.05053009575923392
0.9,1.0,1.0,0.048221614227086186,0.05053009575923392
1.0,1.0,1.0,0.048221614227086186,0.05053009575923392
